央视,#genre#
台山电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2480
怀集电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2486
恩平电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2481
新会电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2489
乐昌电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2504
和平电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2493
阳江综合广播,http://mmitv.top/pltv/itouchtv.php?id=&pk=2508
阳江旅游环保广播,http://mmitv.top/pltv/itouchtv.php?id=&pk=2507
博罗人民广播电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2521
平谷电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2435
潮安电台,http://mmitv.top/pltv/itouchtv.php?id=&pk=2524
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
厦门卫视,https://xiamenalic.v.myalicdn.com/xiamen/xiamen_1/index.m3u8
厦门卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226542/index.m3u8
厦门一台,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226814/1.m3u8
厦门一台,https://xiamenalic.v.myalicdn.com/xiamen/xiamen1_1/index.m3u8
厦门二台,https://xiamenalic.v.myalicdn.com/xiamen/xiamen2_1/index.m3u8
厦门二台,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226777/1.m3u8
厦门三台,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226760/1.m3u8
龙岩综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8
龙岩公共,http://live.lytv.net.cn/ggpd/sd/live.m3u8
晋江电视,http://stream.jinjiang.tv/1/sd/live.m3u8
闽侯综合,https://41442.hlsplay.aodianyun.com/tv_radio_41442/tv_channel_2068.m3u8
新罗电视,http://stream.lyxltv.com/xltv/sd/live.m3u8
沙县综合,https://35498.hlsplay.aodianyun.com/guangdianyun_35498/tv_channel_425.m3u8
石狮综合,http://218.106.152.240:800/Dxzxfgp/1000/live.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
第一财经,http://39.134.168.76/PLTV/1/224/3221225494/index.m3u8
第一财经,http://39.134.39.38/PLTV/88888888/224/3221226172/index.m3u8
上海教育,http://live.setv.sh.cn/slive/shedu02_1200k.m3u8
上海综合,http://183.207.255.190/live/program/live/xwzhhd/2300000/mnf.m3u8
上海综合,http://140.207.241.2:8080/live/program/live/xwzhhd/4000000/mnf.m3u8
上海影视,http://39.134.39.38/PLTV/88888888/224/3221226189/index.m3u8
上海影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/2300000/mnf.m3u8
上海影视,http://39.134.168.76/PLTV/1/224/3221225612/index.m3u8
上海影视,http://183.207.255.190/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海纪实,http://39.135.33.12/PLTV/77777777/224/3221226727/index.m3u8
上海纪实,http://183.207.255.190/live/program/live/jspdhd/4000000/mnf.m3u8
上海纪实,http://183.207.248.71/cntv/live1/HD-8000k-1080P-shanghaijishi/HD-8000k-1080P-shanghaijishi
上海纪实,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
上海外语,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/wypdhd/4000000/mnf.m3u8
上海外语,http://14.152.88.77/liveplay-kk.rtxapp.com/live/program/live/wypdhd/4000000/mnf.m3u8
上海外语,http://39.134.39.38/PLTV/88888888/224/3221226201/index.m3u8
上海外语,http://183.207.255.190/live/program/live/wypdhd/2300000/mnf.m3u8
上海外语,http://39.134.168.76/PLTV/1/224/3221225486/index.m3u8
上海都市,http://111.40.196.30/PLTV/88888888/224/3221225613/index.m3u8
上海都市,http://39.134.39.38/PLTV/88888888/224/3221226168/index.m3u8
上海都市,http://140.207.241.2:8080/live/program/live/ylpdhd/4000000/mnf.m3u8
欢笑剧场,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8
欢笑剧场,http://183.207.248.71/cntv/live1/HD-15M-2160P-jshuanxiaojc/HD-15M-2160P-jshuanxiaojc
都市剧场,http://39.134.186.42/PLTV/88888888/224/3221226825/index.m3u8
都市剧场,http://183.207.248.71/gitv/live1/G_DUSHIJC/G_DUSHIJC
哈哈炫动,http://183.207.255.190/live/program/live/hhxdhd/4000000/mnf.m3u8
动漫秀场,http://183.207.255.190/live/program/live/dmxchd/4000000/mnf.m3u8
动漫秀场,http://39.134.39.38/PLTV/88888888/224/3221226197/index.m3u8
生活时尚,http://183.207.248.71/gitv/live1/G_SHENGHUOSS/G_SHENGHUOSS
生活时尚,http://39.134.168.76/PLTV/1/224/3221225498/index.m3u8
浦东电视,http://pdtvlive.pudongtv.cn/live/pdtv.m3u8
嘉定电视台,http://5730.liveplay.myqcloud.com/live/Mar.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
浙江教育,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江经济,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
柯桥综合,http://live.scbtv.cn/hls/news/index.m3u8
柯桥时尚,http://live.scbtv.cn/hls/qfc/index.m3u8
杭州综合,http://live.hoolo.tv/hztv1/sd/live.m3u8
杭州综合,http://39.134.186.42/PLTV/88888888/224/3221226170/index.m3u8
杭州明珠,http://live.hoolo.tv/hztv2/sd/live.m3u8
杭州生活,http://live.hoolo.tv/hztv3/sd/live.m3u8
杭州影视,http://live.hoolo.tv/hztv4/sd/live.m3u8
杭州少儿,http://live.hoolo.tv/hztv5/sd/live.m3u8
绍兴综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
宁波1台,http://live1.cloud.nbtv.cn/44dcc3310dcf4278827317c77e87bac5/h264_500k_ts/index.m3u8?type=flv2hls_m3u8
宁波2台,http://live1.cloud.nbtv.cn/98ef9dc4eb1a4259b7764ffc4a3ab241/h264_500k_ts/index.m3u8?type=flv2hls_m3u8
宁波3台,http://live1.cloud.nbtv.cn/5864a1066e4d4754a0572768c9080e47/h264_500k_ts/index.m3u8?type=flv2hls_m3u8
湖州综合,http://live.plus.hugd.com/xwzhpd/sd/live.m3u8
湖州公共,http://live.plus.hugd.com/ggpd1/sd/live.m3u8
杭州娱乐,http://live.plus.hugd.com/whylpd/sd/live.m3u8
温州综合,http://live.wzqmt.com/wztv1/sd/live.m3u8
瑞安综合,http://stream.rabtv.cn/xwzh/sd/live.m3u8
瑞安文化,http://stream.rabtv.cn/jjwh/sd/live.m3u8
舟山综合,http://live.wifizs.cn/xwzh/sd/live.m3u8
舟山公共,http://stream.wifizs.cn/ggsh/sd/live.m3u8
舟山旅游,http://stream.wifizs.cn/qdly/sd/live.m3u8
新昌综合,http://42483.hlsplay.aodianyun.com/tv_radio_42483/tv_channel_1361.m3u8
新昌生活,http://42483.hlsplay.aodianyun.com/tv_radio_42483/tv_channel_1362.m3u8
永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
金华综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
茶频道,http://phonehw.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPWMwNTYyOGM4M2U4ZThjYzdkMTMyN2Q3MmUwY2YwMWM0JmVzPTE2Nzk1MzgxMjMmdXVpZD02ZWU0YTg2YzdlNDRiNzYyZmI5ZWZkYjQ2Mjc2ZDZhOS0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD1od19waG9uZQ,,/CPDMPP360.m3u8
快乐垂钓,http://phonews.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPWM2MDM0MTgyYzQxZDNiMTE4MDUxMmFiYWQwYzYwMmI2JmVzPTE2Nzk1MzgxMjQmdXVpZD1lNDcxMGE1NTIyNTQxZTA1NTBkYWE5Y2JjZGNmNWE2Ni0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/KLCDMPP360.m3u8
先锋乒羽,http://phonehw.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPTJlNDJlNGRjOWMwNjRjYzI4NzFlODI0ZDVjY2IxODRhJmVzPTE2Nzk1MzgxMjQmdXVpZD0wYmU4NjJkYTlkZmIyNzYxOTBlNzNlZWFlYjE4Zjk5Mi0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD1od19waG9uZQ,,/XFPYMPP360.m3u8
湖南国际,http://phonews.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPWYyN2IzNjYzM2MxNzBlYzFiNTk2OTE1ZTVhZmM3MWViJmVzPTE2Nzk1MzgxMjUmdXVpZD1kZmRmOWMzMTRkNzJhNjczN2Q0NzkwZmQ4MjdkYzZhZS0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/HNGJMPP360.m3u8
湖南电视剧,http://phonehw.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPTE5ZmUyMGY1MmJiNDYxMTU4NmQzNGI0NTQyYTM4NWQyJmVzPTE2Nzk1MzgxMjUmdXVpZD01OWJkMGZjZGY4N2E3ZDUzYzQ1N2U1MTU2MTA4YjUxZi0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD1od19waG9uZQ,,/HNDSJMPP360.m3u8
金鹰卡通,http://phonews.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPTIwMzBkMTNmYjc3ZGE5NmVhYzMyMTU0NzEwODU5MWNmJmVzPTE2Nzk1MzgxMjYmdXVpZD1jZjhjMWExOTQ5MTBhNDc3MWE4Zjc1MTc3ZWFmZjQ4ZS0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/JYKTMPP360.m3u8
金鹰纪实,http://phonehw.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPTlhOThmNTM4MjBhZTI0OWU2Yjg2MDdjYTcxNmY5YWU1JmVzPTE2Nzk1MzgxMjcmdXVpZD03ODU3NmFlNTM3OWFlNWRlOTlhMmJkOTAyYmE5ZDk1ZS0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD1od19waG9uZQ,,/JYJSMPP360.m3u8
湖南经视,http://phonehw.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPTM3OWI4NzQ5YzJmMDBmOThhYzhhZmRjMzIxYzJhYjVmJmVzPTE2Nzk1MzgxMjgmdXVpZD1hMTllN2QyZGVjMWZiMjJhZTJkMzJjNzg0NTNhNzUyMC0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD1od19waG9uZQ,,/HNJSMPP360.m3u8
湖南娱乐,http://phoneqq.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPWE2Yzg0NmM5ZmJjYzUyYTlmOGE2NTRjMjY1ZTVjZDRmJmVzPTE2Nzk1MzgxMjgmdXVpZD1iNThjYmEyNzUyODNmODM3MDMzMWNjMDFiM2ZiZmRmNi0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD1xcV9waG9uZV9saXZl/HNYLMPP360.m3u8
湖南都市,http://phonehw.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPTBiYjcyOWU1NjI5Njc4OTQ5NmM2NjdlMDk4NWU1Njk2JmVzPTE2Nzk1MzgxMjkmdXVpZD02N2IzOTZlZmQ1NmE0ZjlkYTM5YjQyZTU3NzdiOTk3Ny0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD1od19waG9uZQ,,/HNDSMPP360.m3u8
湖南公共,http://phonews.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPWU4ZTE3Y2Q0OGM0YTI3OWM5OGU5Y2M1ZDA5ZjgwYTY3JmVzPTE2Nzk1MzgxMjkmdXVpZD0yYTU3YmZkMzgwODE3ZWQzMGUwOTViM2I0MDIwNWIzMS0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/HNGGMPP360.m3u8
湖南快乐购,http://phonehw.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPWUxMjQyZDg0MTg0YzRlYzkzOTg5Mjk5N2UxMzFhMjIzJmVzPTE2Nzk1MzgxMjkmdXVpZD1jNjMyYjg1NjU4ZjhjNDQ1NmY5ODliYThlNDk5ZDIxOC0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD1od19waG9uZQ,,/KLGMPP360.m3u8
长沙政法,http://phonews.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPTMxMTc3MzU4ZDQyZDhkNTk1OTYyZDBjMjU4YzlhNWZkJmVzPTE2Nzk1MzgxMzAmdXVpZD1jOGNkNWVmYzM3NTY4MTM3Zjk1ZWZmYmQ1Y2ZmMDUwZC0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/CSZFMPP360.m3u8
长沙女性,http://phoneqq.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPWY2NDRiOGU2NzIzNTBhZmM3ZDU1ZjM5YTEyNWUwMDY5JmVzPTE2Nzk1MzgxMzAmdXVpZD00ZmQ3OWRiNTNmMjBiZDEyYWRmZmY1OTgwNTRiMTc2Yi0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD1xcV9waG9uZV9saXZl/CSNXMPP360.m3u8
长沙新闻,http://phoneqq.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPTMyZWFmNTRlMjRlNTMxZTg3Yjk5M2UyNzZjNmVmZDViJmVzPTE2Nzk1MzgxMzEmdXVpZD1iZjM5MWJjMDY4NDdiYWU3MjYzNDg4ZDVjNDZkNjhjMC0yNDlkMGNmNSZ2PTImYXM9MCZjZG5leF9pZD1xcV9waG9uZV9saXZl/CSXWMPP360.m3u8
山东齐鲁,http://livealone302.iqilu.com/iqilu/qlpd.m3u8
山东新闻,http://livealone302.iqilu.com/iqilu/ggpd.m3u8
山东生活,http://livealone302.iqilu.com/iqilu/shpd.m3u8
山东体育,http://livealone302.iqilu.com/iqilu/typd.m3u8
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
德州综合,http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8
德州公共,http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8
西部电影,http://39.134.24.202/PLTV/88888888/224/3221225993/index.m3u8
西安综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安都市,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
安康综合,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakzhpd.m3u8
安康公共,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakggpd.m3u8
延安综合,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
汉中综合,http://live.hzrtvs.com/channel1/sd/live.m3u8
汉中综合,http://39.134.24.202/PLTV/88888888/224/3221225961/index.m3u8
汉中公共,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225990/1.m3u8
汉中公共,http://111.20.105.60:6060/yinhe/2/ch00000090990000001262?virtualDomain=yinhe.live_hls.zte.com
滨海综合,http://60.30.52.41/live/bhtv1/playlist.m3u8
滨海综艺,http://60.30.52.41/live/bhtv1/playlist.m3u8
滨海影视,http://60.30.52.41/live/bhtv3/playlist.m3u8
四川影视,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川新闻,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川旅游,http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
四川经济,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川乡村,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
四川老少,http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8
汶川综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
绵阳综合,http://live.sctvcloud.com/live/myzh/playlist.m3u8
资阳综合,http://zbzy.sczytv.com/live/zytvnews.m3u8
成都综合,http://67.230.188.214/17/sc/chengdum3u8.php?rate=hd&id=1
成都公共,http://67.230.188.214/17/sc/chengdum3u8.php?rate=hd&id=5
成都影视,http://67.230.188.214/17/sc/chengdum3u8.php?rate=hd&id=45
成都高新,http://live.cdht-tv.com:8190/live/cdht.m3u8
南充综合,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel15/playlist.m3u8
南充公共,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
南充科教,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8
遂宁综合,http://play.sngdxsn.com/live/xwzh/playlist.m3u8
遂宁公共,http://play.sngdxsn.com/live/gggy/playlist.m3u8
眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8
眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8
峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
第一电影,http://39.134.198.9:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-diyidy/index.m3u8?
电影天地,http://39.134.198.9:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/SD-1500k-576P-dianyingtd/index.m3u8?
巴中综合,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8
巴中公共,https://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
阿坝综合,http://222.214.9.34:90/live/zhpd.m3u8
阿坝文艺,http://222.214.9.34:90/live/wypd.m3u8
达州综合,http://m3u8.channellive.dzxw.net/cms/videos/nmip-media/channellive/channel35/playlist.m3u8
达州公共,http://m3u8.channellive.dzxw.net/cms/videos/nmip-media/channellive/channel36/playlist.m3u8
泸州综合,http://file.weblz.com.cn/nmip-media/channellive/channel101514/playlist.m3u8
泸州公共,http://file.weblz.com.cn/nmip-media/channellive/channel102221/playlist.m3u8
泸州科教,http://file.weblz.com.cn/nmip-media/channellive/channel103074/playlist.m3u8
雅安综合,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
雅安公共,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv
雅安公共,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
德阳综合,http://scdytv.com:1935/live/m_xwpd_livevideo/playlist.m3u8
德阳公共,http://scdytv.com:1935/live/m_ggpd_livevideo/playlist.m3u8
广安综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
广汉综合,http://live.sctvcloud.com/live/guanghan/playlist.m3u8
东兴综合,http://live.sctvcloud.com/live/dongxinglive/playlist.m3u8
甘孜综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
营山综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
乐山综合,http://tvfile.ebrm.lsrm.org.cn/cms/videos/nmip-media/channellive/channel6/playlist.m3u8
乐山公共,http://file.jz.lsrm.org.cn/cms/videos/nmip-media-jz/channellive/channel3/playlist.m3u8
内江综合,http://njzb.scnj.tv:90/live/xwzh_xwzh800.m3u8
内江公共,http://njzb.scnj.tv:90/live/gggy_gggy800.m3u8
内江科教,http://njzb.scnj.tv:90/live/kjpd_kjpd800.m3u8
雁江综合,http://zbzy.sczytv.com/live/zytvyj.m3u8
渝北综合,http://yubeilive.cbg.cn/ch1-3.m3u8
永川综合,http://qxlmlive.cbg.cn:1935/applive/yctv01/chunklist.m3u8
璧山综合,http://222.179.42.129:8181/hls1.m3u8
开州综合,http://kaixianlive.cbg.cn:10345/1.m3u8
云南都市,http://hwapi.yunshicloud.com/62hdvf/rjwt14.m3u8
昆明综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山公共,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv
西双版纳一,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳二,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
迪庆综合,http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8
迪庆藏语,http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8
红塔电视,http://zb-live.ynurl.com/live/ht0716.m3u8
江川电视,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
陇川电视,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
新疆汉语综艺,http://livehyw5.chinamcache.com/hyw/zb04.m3u8
新疆汉语生活,http://livehyw5.chinamcache.com/hyw/zb07.m3u8
新疆汉语法治,http://livehyw5.chinamcache.com/hyw/zb11.m3u8
新疆汉语体育,http://livehyw5.chinamcache.com/hyw/zb10.m3u8
新疆维语综合,http://livehyw5.chinamcache.com/hyw/zb02.m3u8
新疆维语综艺,http://livehyw5.chinamcache.com/hyw/zb05.m3u8
新疆维语经济,http://livehyw5.chinamcache.com/hyw/zb09.m3u8
新疆哈语综合,http://livehyw5.chinamcache.com/hyw/zb03.m3u8
新疆少儿频道,http://livehyw5.chinamcache.com/hyw/zb12.m3u8
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
石河子综合台,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
石河子影视台,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
石河子生活台,http://124.88.144.73:1935/live/dywt/playlist.m3u8
石河子教育台,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
奎屯综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
乌苏综合,http://117.146.40.138:10001/hls/wstv.m3u8
昆玉综合,https://liveout.btzx.com.cn/82vykq/zm8xdh.m3u8
内蒙古综合,http://live4.m2oplus.nmtv.cn/7/sd/live.m3u8
内蒙古农牧,http://live4.m2oplus.nmtv.cn/6/sd/live.m3u8
内蒙古娱乐,http://live4.m2oplus.nmtv.cn/8/sd/live.m3u8
内蒙古经济,http://live5.m2oplus.nmtv.cn/2/sd/live.m3u8
内蒙古蒙语,http://live5.m2oplus.nmtv.cn/3/sd/live.m3u8
内蒙古少儿,http://live5.m2oplus.nmtv.cn/4/sd/live.m3u8
内蒙古文化,http://live5.m2oplus.nmtv.cn/5/playlist.m3u8
内蒙古足球,http://ivi.bupt.edu.cn/hls/zqhd.m3u8
鄂尔多斯综合,http://116.136.138.101:800/16XW47m/live.m3u8
鄂尔多斯经济,http://116.136.138.101:800/skr9x4S/live.m3u8
鄂尔多斯生活,http://116.136.138.101:800/Wwz5Rge/live.m3u8
固阳综合,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live160861109294211.m3u8
突泉综合,http://pili-live-hls.cyyapp2019.sobeylive.com/cyyapp2019/live160447331668536.m3u8
阿拉善综合,http://pili-live-hls.ahrm.tianma3600.com/alszb/liveals.m3u8
阿拉善经济,http://pili-live-hls.ahrm.tianma3600.com/alszb/liveals2.m3u8
央视二,#genre#
CCTV-1HD,http://39.134.240.2/PLTV/1/224/3221225566/index.m3u8
CCTV-1HD,http://183.215.116.134:6610/180000001001/00000000000000020000000000182562/main.m3u8?IASHttpSessionId=OTT
CCTV-1HD,http://39.134.240.2/PLTV/2/224/3221225886/index.m3u8
CCTV-1HD,http://183.215.116.134:6610/180000001001/00000001000000000002000000027984/main.m3u8?IASHttpSessionId=OTT
CCTV-1HD,http://39.134.240.2/PLTV/1/224/3221226098/index.m3u8
CCTV-1HD,http://39.135.134.67/PLTV/88888888/224/3221225800/1.m3u8
CCTV-1HD,http://39.134.67.108/PLTV/88888888/224/3221225734/1.m3u8
CCTV-1HD,http://39.134.67.110/PLTV/88888888/224/3221225816/1.m3u8
CCTV-1HD,http://39.135.134.67/PLTV/88888888/224/3221225787/1.m3u8
CCTV-1HD,http://39.135.134.67/PLTV/88888888/224/3221225785/1.m3u8
CCTV-1HD,http://39.135.134.67/PLTV/88888888/224/3221225816/1.m3u8
CCTV-1HD,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8
CCTV-1HD,http://39.135.134.67/PLTV/88888888/224/3221225783/1.m3u8
CCTV-1HD,http://39.135.138.58:18890/PLTV/88888888/224/3221226225/index.m3u8
CCTV-1HD,http://39.135.138.58:18890/PLTV/88888888/224/3221226221/index.m3u8
CCTV-1HD,http://111.20.35.103:6610/yinhe/2/ch00000090990000001068/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-1HD,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV-1HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV-1HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226010/1.m3u8
CCTV-1HD,http://39.136.173.100/hlsmgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/2500/index.m3u8?&encrypt=1
CCTV-1HD,http://183.215.116.134:6610/180000001001/00000001000000000007000000001243/main.m3u8?IASHttpSessionId=OTT
CCTV-1HD,http://39.134.240.2/PLTV/2/224/3221226134/index.m3u8
CCTV-1HD,http://183.215.116.134:6610/180000001001/00000001000000001001000000000036/main.m3u8?IASHttpSessionId=OTT
CCTV-1HD,http://221.179.217.76/PLTV/88888888/224/3221226513/1.m3u8
CCTV-1HD,http://221.179.217.76/PLTV/88888888/224/3221226563/1.m3u8
CCTV-1HD,http://39.136.173.100/hlsmgsplive.miguvideo.com/migu/kailu/cctv1hd265/51/20191230/index.m3u8?&encrypt=1
CCTV-1HD,http://111.40.196.30/PLTV/88888888/224/3221225769/1.m3u8
CCTV-1HD,http://111.40.196.39/PLTV/88888888/224/3221225769/1.m3u8
CCTV-1HD,http://111.40.196.35/PLTV/88888888/224/3221225548/1.m3u8
CCTV-1HD,http://111.40.196.25/PLTV/88888888/224/3221225548/1.m3u8
CCTV-2HD,http://39.134.240.2/PLTV/1/224/3221226388/index.m3u8
CCTV-2HD,http://183.215.116.134:6610/180000001001/00000001000000000008000000047431/main.m3u8?IASHttpSessionId=OTT
CCTV-2HD,http://39.134.240.2/PLTV/2/224/3221226188/index.m3u8
CCTV-2HD,http://183.215.116.134:6610/180000001001/00000001000000001001000000000050/main.m3u8?IASHttpSessionId=OTT
CCTV-2HD,http://39.135.134.67/PLTV/88888888/224/3221225599/1.m3u8
